Country Name,Country Code,Series Name,Series Code,2023 [YR2023],2010 [YR2010],2022 [YR2022],2020 [YR2020],2021 [YR2021],2018 [YR2018],2019 [YR2019],2017 [YR2017],2016 [YR2016],2014 [YR2014],2015 [YR2015],2013 [YR2013],2012 [YR2012],2011 [YR2011],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2000 [YR2000],2001 [YR2001],1999 [YR1999]
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,673.964614435536,..,..,..,..,..,..,..,..,..,663.887382844496,671.065018676206,666.475138625324,536.617206412915,503.517423092775,496.159532665132,473.419306457429,430.934231104748,414.687709582915,363.742197549499,383.943779842428,349.624114767817
Viet Nam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,97.43,..,99.8,100,100,99.4,100,99.2,99.2,99.2542114257813,98.5282669067383,97.89,99,93.0883560180664,96,96.1,90.951042175293,90.270866394043,89.1,88.2350997924805,88.9198989868164,86.9944381713867
Viet Nam,VNM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,20.7475000790281,..,..,..,..,..,..,..,23.2450829362663,29.5714462791047,24.5126105522414,21.1366419484319,21.5514259358905,21.8182903533906,23.3316251467112,22.6908453854182,15.5229500746608,17.6835675015272,13.6272209185384,11.8030194646286,10.5135912179822,12.3731907126788
Viet Nam,VNM,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,4.44,..,4.05,..,3.91,4.11,3.55,3.65,4.11,3.54,3.91,4.01,4.18,4.09,4.07,4.25,4.31,4.18,4.25,4.13,4.14,..
Viet Nam,VNM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,70.3281775071395,..,..,..,..,..,..,..,..,..,69.8218365547114,66.9781044923393,68.4988899076788,62.7298752297796,60.7242132786692,60.5328603933172,58.2632847635648,53.5150715499385,52.2715155184712,46.2734873538112,47.913812186498,44.4720156386114
Viet Nam,VNM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,17.0566692352295,15.4493446350098,14.4718809127808,14.8174867630005,16.0908699035645,15.571949005127,15.4742965698242,15.6049003601074,16.8122901916504,15.0167531967163,18.515510559082,18.7849903106689,17.8112697601318,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,95.7538681030273,..,..,..,..,..,..,..,..,..,..,..,..,..,90.1561279296875,..,90.2782974243164
Viet Nam,VNM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,37.835495527849,43.6586479532208,42.765605961249,43.2162091799517,41.8403593515677,42.3069860900175,41.3658410924568,40.8835567268618,39.8961770559997,40.3936219169937,39.391432155915,38.8796269000279,38.3608828296692,36.2229390001035,35.6740682109046,35.1198369569074,34.5604674160811,34.0712592943877,33.5752123532582,31.7239924098615,33.0722479789971,..
Viet Nam,VNM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,29.1402800754455,..,..,..,..,..,..,..,42.9814065130943,36.7320576972006,41.6620020151295,45.0192189944894,39.460181412868,34.4943887297039,33.8435852082059,31.6739973162368,38.5595879590556,46.3921808185706,50.8380824673148,54.7833289409284,59.4942498693152,58.4659790313681
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,34.58,..,19.11,..,24.59,20.65,28.52,26.97,36.69,26.54,37.37,37.91,36.33,41.9,44.25,44.15,45.77,50.83,52.2,57.73,56.14,59.32
Viet Nam,VNM,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,99.4573287963867,123.133720397949,119.024055480957,120.023384094238,112.219367980957,117.423347473145,109.942230224609,110.223770141602,105.519119262695,106.820762634277,102.083267211914,100.619407653809,100.335807800293,100.472717285156,101.769088745117,103.823936462402,106.452262878418,107.745170593262,109.37557220459,112.737327575684,111.035148620605,114.000846862793
